x,y,z
0.865249675,-0.222158357,-1.304554009
0.86464296,-0.224417065,-1.304531332
0.864030349,-0.226674119,-1.304508656
0.863411847,-0.228929503,-1.30448598
0.862787459,-0.231183203,-1.304463305
0.862157188,-0.233435203,-1.30444063
0.861521041,-0.235685487,-1.304417956
0.860879021,-0.23793404,-1.304395283
0.860231133,-0.240180848,-1.30437261
0.859577382,-0.242425894,-1.304349938
0.858917772,-0.244669164,-1.304327266
0.858252309,-0.246910641,-1.304304595
0.857580997,-0.249150312,-1.304281924
0.856903842,-0.25138816,-1.304259254
0.856220848,-0.25362417,-1.304236585
0.855532019,-0.255858327,-1.304213916
0.854837362,-0.258090616,-1.304191248
0.854136881,-0.260321022,-1.30416858
0.853430582,-0.262549529,-1.304145913
0.852718468,-0.264776122,-1.304123247
0.852000547,-0.267000787,-1.304100581
0.851276822,-0.269223507,-1.304077916
0.850547299,-0.271444269,-1.304055251
0.849811984,-0.273663055,-1.304032587
0.849070882,-0.275879853,-1.304009923
0.891704344,0.046732244,-1.310243626
0.891800601,0.044396464,-1.310221356
0.89189074,0.0420605,-1.310199088
0.891974761,0.039724368,-1.310176819
0.892052664,0.037388084,-1.310154552
0.892124448,0.035051665,-1.310132285
0.892190114,0.032715126,-1.310110018
0.89224966,0.030378484,-1.310087752
0.892303088,0.028041754,-1.310065487
0.892350397,0.025704953,-1.310043222
0.892391587,0.023368096,-1.310020958
0.892426658,0.0210312,-1.309998695
0.89245561,0.01869428,-1.309976432
0.892478444,0.016357353,-1.309954169
0.892495159,0.014020434,-1.309931907
0.892505756,0.01168354,-1.309909646
0.892510234,0.009346687,-1.309887385
0.892508595,0.00700989,-1.309865125
0.892500838,0.004673166,-1.309842866
0.892486964,0.002336531,-1.309820607
0.892466973,0,-1.309798348
0.892440866,-0.00233641,-1.309776091
0.892408643,-0.004672683,-1.309753833
0.892370305,-0.007008804,-1.309731577
0.892325852,-0.009344756,-1.30970932
0.892275286,-0.011680523,-1.309687065
0.892218606,-0.01401609,-1.30966481
0.892155813,-0.01635144,-1.309642556
0.892086908,-0.018686557,-1.309620302
0.892011892,-0.021021425,-1.309598049
0.891930766,-0.023356029,-1.309575796
0.89184353,-0.025690352,-1.309553544
0.891750186,-0.028024379,-1.309531292
0.891650735,-0.030358092,-1.309509041
0.891545176,-0.032691478,-1.309486791
0.891433512,-0.035024518,-1.309464541
0.891315744,-0.037357198,-1.309442292
0.891191872,-0.039689502,-1.309420043
0.891061899,-0.042021412,-1.309397795
0.890925824,-0.044352915,-1.309375548
0.890783649,-0.046683993,-1.309353301
0.890635377,-0.049014631,-1.309331054
0.890481007,-0.051344812,-1.309308809
0.890320541,-0.053674521,-1.309286563
0.890153981,-0.056003742,-1.309264319
0.889981328,-0.058332458,-1.309242075
0.889802584,-0.060660655,-1.309219831
0.88961775,-0.062988315,-1.309197588
0.889426827,-0.065315423,-1.309175346
0.889229819,-0.067641964,-1.309153104
0.889026725,-0.069967921,-1.309130863
0.888817548,-0.072293278,-1.309108623
0.888602289,-0.074618019,-1.309086382
0.888380951,-0.076942129,-1.309064143
0.888153535,-0.079265591,-1.309041904
0.887920043,-0.08158839,-1.309019666
0.887680477,-0.08391051,-1.308997428
0.887434838,-0.086231935,-1.308975191
0.88718313,-0.088552649,-1.308952954
0.886925353,-0.090872636,-1.308930718
0.886661511,-0.09319188,-1.308908483
0.886391604,-0.095510366,-1.308886248
0.886115636,-0.097828077,-1.308864014
0.885833609,-0.100144998,-1.30884178
0.885545524,-0.102461113,-1.308819547
0.885251384,-0.104776406,-1.308797314
0.884951191,-0.107090861,-1.308775082
