x,y,z,radial,toroidal angle
0.50655093,-0.046545492,-1.4814447,0.5086849,-0.091629786
0.50642228,-0.048205435,-1.481418198,0.508711402,-0.094902278
0.506288192,-0.049865035,-1.481391696,0.508737904,-0.09817477
0.506148666,-0.051524273,-1.481365192,0.508764408,-0.101447263
0.506003704,-0.053183132,-1.481338686,0.508790914,-0.104719755
0.505853306,-0.054841595,-1.481312179,0.508817421,-0.107992247
0.505697473,-0.056499643,-1.481285671,0.508843929,-0.11126474
0.505536207,-0.058157258,-1.481259162,0.508870438,-0.114537232
0.505369508,-0.059814423,-1.481232651,0.508896949,-0.117809724
0.505197379,-0.06147112,-1.481206138,0.508923462,-0.121082217
0.505019819,-0.063127331,-1.481179625,0.508949975,-0.124354709
0.504836831,-0.064783038,-1.481153109,0.508976491,-0.127627202
0.504648416,-0.066438224,-1.481126593,0.509003007,-0.130899694
0.504454575,-0.068092871,-1.481100075,0.509029525,-0.134172186
0.50425531,-0.069746961,-1.481073556,0.509056044,-0.137444679
0.504050622,-0.071400476,-1.481047035,0.509082565,-0.140717171
0.503840514,-0.073053398,-1.481020513,0.509109087,-0.143989663
0.503624986,-0.07470571,-1.48099399,0.50913561,-0.147262156
0.503404041,-0.076357393,-1.480967465,0.509162135,-0.150534648
0.50317768,-0.078008431,-1.480940939,0.509188661,-0.15380714
0.502945905,-0.079658806,-1.480914411,0.509215189,-0.157079633
0.502708718,-0.081308499,-1.480887882,0.509241718,-0.160352125
0.502466121,-0.082957492,-1.480861352,0.509268248,-0.163624617
0.502218117,-0.084605769,-1.48083482,0.50929478,-0.16689711
0.501964706,-0.086253312,-1.480808287,0.509321313,-0.170169602
0.501705892,-0.087900102,-1.480781753,0.509347847,-0.173442094
0.501441676,-0.089546122,-1.480755217,0.509374383,-0.176714587
0.501172061,-0.091191354,-1.48072868,0.50940092,-0.179987079
0.500897049,-0.092835781,-1.480702141,0.509427459,-0.183259571
0.500616643,-0.094479384,-1.480675601,0.509453999,-0.186532064
0.500330844,-0.096122147,-1.48064906,0.50948054,-0.189804556
0.500039657,-0.097764051,-1.480622517,0.509507083,-0.193077048
0.499743082,-0.099405079,-1.480595973,0.509533627,-0.196349541
0.499441122,-0.101045214,-1.480569427,0.509560173,-0.199622033
0.499133781,-0.102684436,-1.48054288,0.50958672,-0.202894526
0.498821061,-0.10432273,-1.480516332,0.509613268,-0.206167018
0.498502965,-0.105960076,-1.480489782,0.509639818,-0.20943951
0.498179495,-0.107596458,-1.480463231,0.509666369,-0.212712003
0.497850655,-0.109231858,-1.480436679,0.509692921,-0.215984495
0.497516448,-0.110866259,-1.480410125,0.509719475,-0.219256987
0.497176876,-0.112499641,-1.48038357,0.50974603,-0.22252948
0.496831943,-0.114131989,-1.480357013,0.509772587,-0.225801972
0.496481651,-0.115763285,-1.480330455,0.509799145,-0.229074464
0.496126004,-0.11739351,-1.480303896,0.509825704,-0.232346957
0.495765006,-0.119022647,-1.480277335,0.509852265,-0.235619449
0.495398659,-0.12065068,-1.480250773,0.509878827,-0.238891941
0.495026967,-0.122277589,-1.48022421,0.50990539,-0.242164434
0.494649933,-0.123903358,-1.480197645,0.509931955,-0.245436926
0.494267562,-0.125527969,-1.480171079,0.509958521,-0.248709418
0.493879855,-0.127151405,-1.480144511,0.509985089,-0.251981911
0.493486817,-0.128773648,-1.480117942,0.510011658,-0.255254403
0.493088452,-0.13039468,-1.480091372,0.510038228,-0.258526895
0.492684763,-0.132014485,-1.4800648,0.5100648,-0.261799388
0.492275755,-0.133633043,-1.480038227,0.510091373,-0.26507188
0.49186143,-0.13525034,-1.480011652,0.510117948,-0.268344373
0.491441793,-0.136866355,-1.479985076,0.510144524,-0.271616865
0.491016848,-0.138481073,-1.479958499,0.510171101,-0.274889357
0.490586598,-0.140094476,-1.47993192,0.51019768,-0.278161849
0.490151048,-0.141706546,-1.47990534,0.51022426,-0.281434342
0.489710202,-0.143317266,-1.479878759,0.510250841,-0.284706834
0.489264064,-0.144926618,-1.479852176,0.510277424,-0.287979327
0.51490906,0.013483368,-1.489751633,0.515085567,0.026179939
0.514976873,0.011798869,-1.48972518,0.515112019,0.022907446
0.515039176,0.01011407,-1.489698727,0.515138473,0.019634954
0.515095968,0.00842899,-1.489672271,0.515164929,0.016362462
0.515147248,0.006743647,-1.489645815,0.515191385,0.013089969
0.515193014,0.005058058,-1.489619357,0.515217843,0.009817477
0.515233267,0.003372242,-1.489592898,0.515244302,0.006544985
0.515268004,0.001686217,-1.489566437,0.515270763,0.003272492
0.515297225,0,-1.489539975,0.515297225,0
0.515320929,-0.00168639,-1.489513511,0.515323689,-0.003272492
0.515339115,-0.003372935,-1.489487047,0.515350153,-0.006544985
0.515351783,-0.005059617,-1.489460581,0.515376619,-0.009817477
0.515358931,-0.006746418,-1.489434113,0.515403087,-0.013089969
0.515360559,-0.00843332,-1.489407644,0.515429556,-0.016362462
0.515356667,-0.010120305,-1.489381174,0.515456026,-0.019634954
0.515347254,-0.011807355,-1.489354702,0.515482498,-0.022907446
0.515332319,-0.013494452,-1.48932823,0.515508971,-0.026179939
0.515311862,-0.015181577,-1.489301755,0.515535445,-0.029452431
0.515285882,-0.016868713,-1.48927528,0.51556192,-0.032724923
0.51525438,-0.018555842,-1.489248803,0.515588397,-0.035997416
0.515217356,-0.020242945,-1.489222324,0.515614876,-0.039269908
0.515174808,-0.021930005,-1.489195844,0.515641356,-0.042542401
0.515126737,-0.023617003,-1.489169363,0.515667837,-0.045814893
0.515073143,-0.025303921,-1.489142881,0.515694319,-0.049087385
0.515014026,-0.026990741,-1.489116397,0.515720803,-0.052359878
0.514949385,-0.028677446,-1.489089912,0.515747288,-0.05563237
0.514879222,-0.030364017,-1.489063425,0.515773775,-0.058904862
0.514803536,-0.032050435,-1.489036937,0.515800263,-0.062177355
0.514722327,-0.033736684,-1.489010448,0.515826752,-0.065449847
0.514635596,-0.035422744,-1.488983957,0.515853242,-0.068722339
0.514543344,-0.037108598,-1.488957466,0.515879735,-0.071994832
0.514445569,-0.038794228,-1.488930972,0.515906228,-0.075267324
0.514342274,-0.040479615,-1.488904477,0.515932723,-0.078539816
0.514233459,-0.042164742,-1.488877981,0.515959219,-0.081812309
0.514119123,-0.04384959,-1.488851484,0.515985716,-0.085084801
0.513999268,-0.045534141,-1.488824985,0.516012215,-0.088357293
0.513873895,-0.047218378,-1.488798485,0.516038715,-0.091629786
0.513743005,-0.048902282,-1.488771983,0.516065217,-0.094902278
0.513606597,-0.050585834,-1.488745481,0.516091719,-0.09817477
0.513464673,-0.052269018,-1.488718976,0.516118224,-0.101447263
0.513317235,-0.053951815,-1.488692471,0.516144729,-0.104719755
0.513164282,-0.055634207,-1.488665964,0.516171236,-0.107992247
0.513005816,-0.057316176,-1.488639455,0.516197745,-0.11126474
0.512841839,-0.058997703,-1.488612946,0.516224254,-0.114537232
0.512672351,-0.060678771,-1.488586435,0.516250765,-0.117809725
0.512497354,-0.062359362,-1.488559922,0.516277278,-0.121082217
0.512316848,-0.064039458,-1.488533408,0.516303792,-0.124354709
0.512130836,-0.06571904,-1.488506893,0.516330307,-0.127627202
0.511939319,-0.06739809,-1.488480377,0.516356823,-0.130899694
0.511742298,-0.069076591,-1.488453859,0.516383341,-0.134172186
0.511539775,-0.070754524,-1.48842734,0.51640986,-0.137444679
0.511331751,-0.072431872,-1.488400819,0.516436381,-0.140717171
0.511118228,-0.074108616,-1.488374297,0.516462903,-0.143989663
0.510899208,-0.075784739,-1.488347774,0.516489426,-0.147262156
0.510674693,-0.077460221,-1.488321249,0.516515951,-0.150534648
0.510444683,-0.079135046,-1.488294723,0.516542477,-0.15380714
0.510209183,-0.080809196,-1.488268196,0.516569004,-0.157079633
0.509968192,-0.082482652,-1.488241667,0.516595533,-0.160352125
0.509721714,-0.084155396,-1.488215137,0.516622063,-0.163624617
0.50946975,-0.08582741,-1.488188605,0.516648595,-0.16689711
0.509212303,-0.087498676,-1.488162073,0.516675128,-0.170169602
0.508949374,-0.089169177,-1.488135538,0.516701662,-0.173442094
0.508680966,-0.090838895,-1.488109003,0.516728197,-0.176714587
0.508407081,-0.092507811,-1.488082466,0.516754734,-0.179987079
0.508127722,-0.094175907,-1.488055928,0.516781272,-0.183259571
0.507842891,-0.095843165,-1.488029388,0.516807812,-0.186532064
0.507552591,-0.097509569,-1.488002847,0.516834353,-0.189804556
0.507256824,-0.099175098,-1.487976304,0.516860896,-0.193077048
0.506955592,-0.100839737,-1.487949761,0.516887439,-0.196349541
0.506648899,-0.102503466,-1.487923216,0.516913984,-0.199622033
0.506336747,-0.104166268,-1.487896669,0.516940531,-0.202894526
0.506019138,-0.105828125,-1.487870121,0.516967079,-0.206167018
0.505696077,-0.107489019,-1.487843572,0.516993628,-0.20943951
0.505367565,-0.109148933,-1.487817022,0.517020178,-0.212712003
0.505033605,-0.110807847,-1.48779047,0.51704673,-0.215984495
0.504694201,-0.112465745,-1.487763916,0.517073284,-0.219256987
0.504349356,-0.114122608,-1.487737362,0.517099838,-0.22252948
0.503999073,-0.115778419,-1.487710806,0.517126394,-0.225801972
0.503643354,-0.11743316,-1.487684248,0.517152952,-0.229074464
0.503282204,-0.119086812,-1.48765769,0.51717951,-0.232346957
0.502915626,-0.120739359,-1.48763113,0.51720607,-0.235619449
0.502543622,-0.122390783,-1.487604568,0.517232632,-0.238891941
0.502166196,-0.124041064,-1.487578005,0.517259195,-0.242164434
0.501783353,-0.125690187,-1.487551441,0.517285759,-0.245436926
0.501395095,-0.127338132,-1.487524876,0.517312324,-0.248709418
0.501001426,-0.128984883,-1.487498309,0.517338891,-0.251981911
0.500602349,-0.130630421,-1.487471741,0.517365459,-0.255254403
0.500197869,-0.132274728,-1.487445171,0.517392029,-0.258526895
0.499787989,-0.133917788,-1.4874186,0.5174186,-0.261799388
0.499372713,-0.135559582,-1.487392028,0.517445172,-0.26507188
0.498952045,-0.137200092,-1.487365454,0.517471746,-0.268344373
0.498525988,-0.138839301,-1.487338879,0.517498321,-0.271616865
0.498094548,-0.140477191,-1.487312302,0.517524898,-0.274889357
0.497657727,-0.142113744,-1.487285725,0.517551475,-0.278161849
0.49721553,-0.143748944,-1.487259146,0.517578054,-0.281434342
0.496767962,-0.145382771,-1.487232565,0.517604635,-0.284706834
0.496315026,-0.147015209,-1.487205983,0.517631217,-0.287979327
0.522260334,0.013675868,-1.497105439,0.522439361,0.026179939
0.522328738,0.011967311,-1.497078985,0.522465815,0.022907446
0.522391554,0.010258453,-1.497052531,0.522492269,0.019634954
0.52244878,0.008549311,-1.497026075,0.522518725,0.016362462
0.522500415,0.006839905,-1.496999617,0.522545183,0.013089969
0.522546458,0.005130253,-1.496973158,0.522571642,0.009817477
0.522586909,0.003420372,-1.496946698,0.522598102,0.006544985
0.522621765,0.001710282,-1.496920237,0.522624563,0.003272492
0.522651026,0,-1.496893774,0.522651026,0
0.522674691,-0.001710455,-1.49686731,0.52267749,-0.003272492
0.52269276,-0.003421065,-1.496840844,0.522703956,-0.006544985
0.522705232,-0.005131811,-1.496814378,0.522730422,-0.009817477
0.522712105,-0.006842676,-1.496787909,0.522756891,-0.013089969
0.522713379,-0.008553641,-1.49676144,0.52278336,-0.016362462
0.522709054,-0.010264687,-1.496734969,0.522809831,-0.019634954
0.52269913,-0.011975797,-1.496708497,0.522836303,-0.022907446
0.522683605,-0.013686952,-1.496682023,0.522862777,-0.026179939
0.522662479,-0.015398133,-1.496655548,0.522889252,-0.029452431
0.522635752,-0.017109323,-1.496629072,0.522915728,-0.032724923
0.522603424,-0.018820503,-1.496602595,0.522942205,-0.035997416
0.522565494,-0.020531654,-1.496576116,0.522968684,-0.039269908
0.522521963,-0.022242759,-1.496549635,0.522995165,-0.042542401
0.52247283,-0.023953799,-1.496523154,0.523021646,-0.045814893
0.522418095,-0.025664755,-1.496496671,0.523048129,-0.049087385
0.522357758,-0.02737561,-1.496470187,0.523074613,-0.052359878
0.522291819,-0.029086345,-1.496443701,0.523101099,-0.05563237
0.522220279,-0.030796941,-1.496417214,0.523127586,-0.058904862
0.522143137,-0.032507381,-1.496390726,0.523154074,-0.062177355
0.522060394,-0.034217646,-1.496364236,0.523180564,-0.065449847
0.52197205,-0.035927718,-1.496337745,0.523207055,-0.068722339
0.521878106,-0.037637577,-1.496311253,0.523233547,-0.071994832
0.521778562,-0.039347207,-1.496284759,0.523260041,-0.075267324
0.521673418,-0.041056588,-1.496258264,0.523286536,-0.078539816
0.521562676,-0.042765703,-1.496231768,0.523313032,-0.081812309
0.521446334,-0.044474533,-1.49620527,0.52333953,-0.085084801
0.521324396,-0.046183059,-1.496178771,0.523366029,-0.088357293
0.52119686,-0.047891264,-1.496152271,0.523392529,-0.091629786
0.521063728,-0.049599128,-1.496125769,0.523419031,-0.094902278
0.520925001,-0.051306634,-1.496099266,0.523445534,-0.09817477
0.52078068,-0.053013764,-1.496072761,0.523472039,-0.101447263
0.520630765,-0.054720498,-1.496046256,0.523498545,-0.104719755
0.520475258,-0.05642682,-1.496019748,0.523525052,-0.107992247
0.520314159,-0.058132709,-1.49599324,0.52355156,-0.11126474
0.520147471,-0.059838149,-1.49596673,0.52357807,-0.114537232
0.519975193,-0.06154312,-1.495940219,0.523604581,-0.117809724
0.519797328,-0.063247604,-1.495913707,0.523631093,-0.121082217
0.519613877,-0.064951584,-1.495887193,0.523657607,-0.124354709
0.519424841,-0.066655041,-1.495860678,0.523684122,-0.127627202
0.519230222,-0.068357956,-1.495834161,0.523710639,-0.130899694
0.519030021,-0.070060311,-1.495807643,0.523737157,-0.134172186
0.518824239,-0.071762088,-1.495781124,0.523763676,-0.137444679
0.518612879,-0.073463268,-1.495754604,0.523790197,-0.140717171
0.518395942,-0.075163834,-1.495728082,0.523816718,-0.143989663
0.51817343,-0.076863767,-1.495701558,0.523843242,-0.147262156
0.517945344,-0.078563049,-1.495675034,0.523869766,-0.150534648
0.517711687,-0.080261661,-1.495648508,0.523896292,-0.15380714
0.51747246,-0.081959586,-1.495621981,0.523922819,-0.157079633
0.517227666,-0.083656804,-1.495595452,0.523949348,-0.160352125
0.516977306,-0.085353299,-1.495568922,0.523975878,-0.163624617
0.516721383,-0.08704905,-1.495542391,0.524002409,-0.16689711
0.516459899,-0.088744041,-1.495515858,0.524028942,-0.170169602
0.516192855,-0.090438253,-1.495489324,0.524055476,-0.173442094
0.515920255,-0.092131668,-1.495462789,0.524082011,-0.176714587
0.515642101,-0.093824267,-1.495436252,0.524108548,-0.179987079
0.515358395,-0.095516033,-1.495409714,0.524135086,-0.183259571
0.51506914,-0.097206946,-1.495383175,0.524161625,-0.186532064
0.514774337,-0.09889699,-1.495356634,0.524188166,-0.189804556
0.514473991,-0.100586146,-1.495330092,0.524214708,-0.193077048
0.514168102,-0.102274395,-1.495303549,0.524241251,-0.196349541
0.513856675,-0.103961719,-1.495277004,0.524267796,-0.199622033
0.513539712,-0.1056481,-1.495250458,0.524294342,-0.202894526
0.513217215,-0.107333521,-1.495223911,0.524320889,-0.206167018
0.512889188,-0.109017962,-1.495197362,0.524347438,-0.20943951
0.512555634,-0.110701407,-1.495170812,0.524373988,-0.212712003
0.512216555,-0.112383835,-1.495144261,0.524400539,-0.215984495
0.511871955,-0.114065231,-1.495117708,0.524427092,-0.219256987
0.511521836,-0.115745575,-1.495091154,0.524453646,-0.22252948
0.511166203,-0.117424849,-1.495064598,0.524480202,-0.225801972
0.510805057,-0.119103035,-1.495038042,0.524506758,-0.229074464
0.510438404,-0.120780115,-1.495011484,0.524533317,-0.232346957
0.510066245,-0.122456071,-1.494984924,0.524559876,-0.235619449
0.509688584,-0.124130885,-1.494958363,0.524586437,-0.238891941
0.509305426,-0.125804539,-1.494931801,0.524612999,-0.242164434
0.508916772,-0.127477015,-1.494905238,0.524639562,-0.245436926
0.508522628,-0.129148295,-1.494878673,0.524666127,-0.248709418
0.508122996,-0.13081836,-1.494852107,0.524692693,-0.251981911
0.507717881,-0.132487194,-1.494825539,0.524719261,-0.255254403
0.507307285,-0.134154777,-1.49479897,0.52474583,-0.258526895
0.506891214,-0.135821092,-1.4947724,0.5247724,-0.261799388
0.506469671,-0.13748612,-1.494745828,0.524798972,-0.26507188
0.506042659,-0.139149844,-1.494719256,0.524825544,-0.268344372
0.505610184,-0.140812247,-1.494692681,0.524852119,-0.271616865
0.505172248,-0.142473309,-1.494666106,0.524878694,-0.274889357
0.504728856,-0.144133013,-1.494639529,0.524905271,-0.27816185
0.504280013,-0.145791341,-1.494612951,0.524931849,-0.281434342
0.503825722,-0.147448276,-1.494586371,0.524958429,-0.284706834
0.503365988,-0.149103799,-1.49455979,0.52498501,-0.287979327
0.529611609,0.013868368,-1.504459245,0.529793155,0.026179939
0.529680604,0.012135753,-1.50443279,0.52981961,0.022907446
0.529743932,0.010402835,-1.504406335,0.529846065,0.019634954
0.529801592,0.008669632,-1.504379878,0.529872522,0.016362462
0.529853583,0.006936163,-1.50435342,0.52989898,0.013089969
0.529899902,0.005202447,-1.50432696,0.52992544,0.009817477
0.52994055,0.003468502,-1.504300499,0.529951901,0.006544985
0.529975525,0.001734347,-1.504274037,0.529978363,0.003272492
0.530004827,0,-1.504247573,0.530004827,0
0.530028454,-0.00173452,-1.504221108,0.530031292,-0.003272492
0.530046405,-0.003469195,-1.504194642,0.530057758,-0.006544985
0.53005868,-0.005204006,-1.504168175,0.530084225,-0.009817477
0.530065278,-0.006938935,-1.504141706,0.530110694,-0.013089969
0.530066199,-0.008673962,-1.504115236,0.530137164,-0.016362462
0.530061442,-0.01040907,-1.504088764,0.530163636,-0.019634954
0.530051006,-0.012144239,-1.504062291,0.530190109,-0.022907446
0.530034891,-0.013879452,-1.504035817,0.530216583,-0.026179939
0.530013096,-0.015614689,-1.504009342,0.530243058,-0.029452431
0.529985622,-0.017349933,-1.503982865,0.530269535,-0.032724923
0.529952468,-0.019085164,-1.503956387,0.530296013,-0.035997416
0.529913633,-0.020820363,-1.503929907,0.530322493,-0.039269908
0.529869118,-0.022555513,-1.503903427,0.530348973,-0.042542401
0.529818923,-0.024290595,-1.503876945,0.530375455,-0.045814893
0.529763046,-0.02602559,-1.503850461,0.530401939,-0.049087385
0.52970149,-0.027760479,-1.503823977,0.530428424,-0.052359878
0.529634253,-0.029495244,-1.50379749,0.53045491,-0.05563237
0.529561335,-0.031229866,-1.503771003,0.530481397,-0.058904862
0.529482738,-0.032964327,-1.503744514,0.530507886,-0.062177355
0.529398461,-0.034698608,-1.503718024,0.530534376,-0.065449847
0.529308504,-0.036432691,-1.503691533,0.530560867,-0.068722339
0.529212869,-0.038166557,-1.50366504,0.53058736,-0.071994832
0.529111554,-0.039900186,-1.503638546,0.530613854,-0.075267324
0.529004562,-0.041633562,-1.503612051,0.530640349,-0.078539816
0.528891892,-0.043366665,-1.503585554,0.530666846,-0.081812309
0.528773545,-0.045099476,-1.503559056,0.530693344,-0.085084801
0.528649522,-0.046831977,-1.503532557,0.530719843,-0.088357293
0.528519824,-0.04856415,-1.503506057,0.530746343,-0.091629786
0.528384451,-0.050295975,-1.503479555,0.530772845,-0.094902278
0.528243405,-0.052027434,-1.503453051,0.530799349,-0.09817477
0.528096686,-0.053758509,-1.503426547,0.530825853,-0.101447263
0.527944294,-0.055489181,-1.503400041,0.530852359,-0.104719755
0.527786233,-0.057219432,-1.503373534,0.530878866,-0.107992247
0.527622502,-0.058949242,-1.503347025,0.530905375,-0.11126474
0.527453102,-0.060678594,-1.503320515,0.530931885,-0.114537232
0.527278035,-0.062407468,-1.503294004,0.530958396,-0.117809725
0.527097303,-0.064135846,-1.503267491,0.530984909,-0.121082217
